"Sample_ID"	"sampling_id"	"capture_method"	"capture_depth"	"capture_time"	"death_time"	"death_method"	"body_storage"	"picture_identification"	"taxonomy"	"body_quality"	"body_mass"	"standard_length"	"body_width"	"mouth_depth"	"mouth_width"	"picture_morphometrics"	"picture_gut"	"gut_state"	"gut_fullness"	"barcoding_time"	"barcoding_id"	"barcoding_field_storage"	"skin_id"	"transcripto_id"	"bt_freezer_temp"	"bt_freezer_time"	"abundance_id"	"abundance_volume"	"abundance_formol"	"stomach_barcoding_id"	"stomach_nut_id"	"feces_nut_id"	"genetic_id"	"otolith_id"	"sex_state"	"gonads_nut_id"	"body_nut_id"	"muscle_isotope_id"	"liver_isotope_id"	"stomach_isotope_id"	"nicx_field_storage"	"nicx_freezer_time"	"comments"	"country"	"country_Season"	"X"	"date"	"region"	"site"	"type"	"subtype"	"Capture_method"	"Capture_depth"	"Capture_time"	"Death_time"	"Death_method"	"Body_storage"	"Taxonomy"	"Ouverture.opercule"	"gut_metabarcod_time"	"sequencing"	"gut_metabarcod_fieldStorage"	"gut_metabarcod_labTemp"	"gut_metabarcod_labTime"	"fish_genetic"	"genetic_sent"	"otolith"	"reproduction"	"isotope_liver"	"Blood"	"Scale"	"Brain"	"Hypothalamus"	"Hypophyse"	"Notes"	"sampling_time"	"sampling_depth"	"sample_type"	"sample_taxonomy"	"sample_pic_uw"	"sample_storage"	"sample_pic_lab"	"swab_area"	"swab_time"	"nutrient_id"	"isotope_id"	"bni_storage"	"bni_freezer"	"notes.x"	"water_time"	"water_depth"	"water_volume"	"water_storage"	"filtering_time"	"filtering_volume"	"filter_type"	"chlorophyll_id"	"isotop_id"	"snbc_storage"	"snbc_freezer"	"sampling_rank"	"spot_name"	"spot_longitude"	"spot_latitude"	"way_point"	"gps_device"	"gps_precision"	"sampling_date"	"sampling_start"	"sampling_method"	"weather"	"wind_speed"	"wave_height"	"water_temperature"	"visibility_horizontal"	"current_speed"	"depth_min"	"depth_max"	"habitat_type"	"pictures_habitat"	"videos_habitat"	"sampling_area"	"tasks_done"	"type_of_storage"	"sampling_end"	"notes.y"
"F_F205"	"F34_exo"	"gillnet"	NA	"08:00"	"09:00"	"ice"	"cooler_ice_packs"	"Yes"	"Sarpa_salpa"	"intact"	"421"	"264"	"42.2"	"23.5"	"23.0"	1	1	"good"	"last_5cm_full"	"11:05"	"F_F205_B"	"cooler_frozen_pack"	NA	NA	"-80"	"12:15"	NA	NA	NA	NA	NA	NA	"F_F205_X"	"F_F205_O"	"female"	"F_F205_NR"	NA	"F_F205_IM"	"F_F205_IL"	NA	"cooler_with_ice_packs"	"12:15"	"F_F205_X stored in a cryotube not in an eppendorf"	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F212"	"F35_exo"	"gillnet"	NA	"08:00"	"09:00"	"ice"	"cooler_ice_packs"	"Yes"	"Sarpa_salpa"	"intact"	"595"	"260"	"39.1"	"20.3"	"19"	1	1	"good"	"almost_empty"	"10:37"	"F_F212_B"	"cooler_frozen_pack"	NA	NA	"-80"	"11:10"	NA	NA	NA	NA	NA	NA	"F_F212_X"	"F_F212_O"	"male"	"F_F212_NR"	NA	"F_F212_IM"	"F_F212_IL"	NA	"cooler_with_ice_packs"	"11:10"	NA	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F246"	"F39_exo"	"gillnet"	"0_10"	"06:00"	"unknown"	"unknown"	"cooler_ice_packs"	"Yes"	"Sarpa_salpa"	"intact"	"368"	"234"	"35.7"	"14.6"	"14.5"	1	1	"good"	"half_full"	"11:05"	"F_F246_B"	"ice"	NA	NA	"-80"	"12:30"	NA	NA	NA	NA	NA	NA	"F_F246_X"	"F_F246_O"	"immature"	"F_F246_NR"	"F_F246_NB"	"F_F246_IM"	"F_F246_IL"	NA	"cooler_with_ice_packs"	"12:30"	NA	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F247"	"F39_exo"	"gillnet"	"0_10"	"06:00"	"unknown"	"unknown"	"cooler_ice_packs"	"Yes"	"Sarpa_salpa"	"intact"	"362"	"235"	"34.6"	"16.8"	"15.2"	1	1	"good"	"filled_last_quarter"	"11:07"	"F_F247_B"	"ice"	NA	NA	"-80"	"12:30"	NA	NA	NA	NA	NA	NA	"F_F247_X"	"F_F247_O"	"male"	"F_F247_NR"	"F_F247_NB"	"F_F247_IM"	"F_F247_IL"	NA	"cooler_with_ice_packs"	"12:30"	NA	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F248"	"F39_exo"	"gillnet"	"0_10"	"06:00"	"unknown"	"unknown"	"cooler_ice_packs"	"Yes"	"Sarpa_salpa"	"intact"	"341"	"233"	"34"	"17.1"	"20.4"	1	1	"good"	"almost_empty"	"11:19"	"F_F248_B"	"ice"	NA	NA	"-80"	"12:30"	NA	NA	NA	NA	NA	NA	"F_F248_X"	"F_F248_O"	"male"	"F_F248_NR"	"F_F248_NB"	"F_F248_IM"	"F_F248_IL"	NA	"cooler_with_ice_packs"	"12:30"	NA	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F249"	"F39_exo"	"gillnet"	"0_10"	"06:00"	"unknown"	"unknown"	"cooler_ice_packs"	"Yes"	"Sarpa_salpa"	"intact"	"422"	"244"	"40.1"	"15.4"	"14.8"	1	1	"good"	"last 1/3 full"	"11:26"	"F_F249_B"	"ice"	NA	NA	"-80"	"12:30"	NA	NA	NA	NA	NA	NA	"F_F249_X"	"F_F249_O"	"male"	"F_F249_NR"	"F_F249_NB"	"F_F249_IM"	"F_F249_IL"	NA	"cooler_with_ice_packs"	"12:30"	"not sure about sex"	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F250"	"F39_exo"	"gillnet"	"0_10"	"06:00"	"unknown"	"unknown"	"cooler_ice_packs"	"Yes"	"Sarpa_salpa"	"intact"	"446"	"265"	"40.2"	"17.4"	"16.6"	1	1	"good"	"full"	"11:35"	"F_F250_B"	"ice"	NA	NA	"-80"	"12:30"	NA	NA	NA	NA	NA	NA	"F_F250_X"	"F_F250_O"	"male"	"F_F250_NR"	"F_F250_NB"	"F_F250_IM"	"F_F250_IL"	NA	"cooler_with_ice_packs"	"12:30"	NA	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F251"	"F39_exo"	"gillnet"	"0_10"	"06:00"	"unknown"	"unknown"	"cooler_ice_packs"	"Yes"	"Sarpa_salpa"	"intact"	"538"	"268"	"41.3"	"17"	"15.8"	1	1	"good"	"half_full"	"11:43"	"F_F251_B"	"ice"	NA	NA	"-80"	"12:30"	NA	NA	NA	NA	NA	NA	"F_F251_X"	"F_F251_O"	"male"	"F_F251_NR"	"F_F251_NB"	"F_F251_IM"	"F_F251_IL"	NA	"cooler_with_ice_packs"	"12:30"	NA	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F252"	"F39_exo"	"gillnet"	"0_10"	"06:00"	"unknown"	"unknown"	"cooler_ice_packs"	"Yes"	"Sarpa_salpa"	"intact"	"523"	"283"	"40.6"	"19.6"	"19.5"	1	1	"good"	"full"	"11:45"	"F_F252_B"	"ice"	NA	NA	"-80"	"12:30"	NA	NA	NA	NA	NA	NA	"F_F252_X"	"F_F252_O"	"male"	"F_F252_NR"	"F_F252_NB"	"F_F252_IM"	"F_F252_IL"	NA	"cooler_with_ice_packs"	"12:30"	NA	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F256"	"F39_exo"	"gillnet"	"0_10"	"06:00"	"unknown"	"unknown"	"cooler_ice_packs"	"Yes"	"Sarpa_salpa"	"intact"	"411"	"251"	"36.6"	"17.9"	"17.5"	1	1	NA	"full"	"12:13"	"F_F256_B"	"ice"	NA	NA	"-80"	"12:30"	NA	NA	NA	NA	NA	NA	"F_F256_X"	"F_F256_O"	"male"	"F_F256_NR"	"F_F256_NB"	"F_F256_IM"	"F_F256_IL"	NA	"cooler_with_ice_packs"	"12:30"	NA	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F297"	"F44_exo"	"gillnet"	"0_10"	"06:00"	"unknown"	"unknown"	"cooler_ice_packs"	"Yes"	"Sarpa_salpa"	"intact"	"277"	"215"	NA	NA	NA	0	1	"good"	"1/4_full"	"10:54"	"F_F297_B"	"ice"	NA	NA	"-80"	"12:05"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cooler_with_ice_packs"	"12:05"	NA	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F410"	"F60_exo"	"Gillnet"	NA	"unknown"	"unknown"	"ice"	"cooler_ice_packs"	"Yes"	"Sarpa_salpa"	"intact"	"863"	"372"	"44.2"	"25.4"	"22.9"	1	1	"ok"	"almost_empty"	"11:30"	"F_F410_B"	"ice"	NA	NA	"-80"	"12:25"	NA	NA	NA	NA	NA	NA	"F_F410_X"	NA	"female_stade_1"	"F_F410_NR"	"F_F410_NB"	"F_F410_IM"	"F_F410_IL"	NA	"cooler_with_ice"	"12:25"	"big_piece_of_liver_for_IL; gut_content_liquid_and_plants"	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F411"	"F61_exo"	"Gillnet"	NA	"unknown"	"unknown"	"ice"	"cooler_ice_packs"	"Yes"	"Sarpa_salpa"	"compressed_by_gillnet"	"545"	"299"	"35.2"	"19.3"	"18.1"	1	1	"ok"	"two_third_full"	"11:40"	"F_F411_B"	"ice"	NA	NA	"-80"	"12:25"	NA	NA	NA	NA	NA	NA	"F_F411_X"	NA	"female_stade_1"	"F_F411_NR"	"F_F411_NB"	"F_F411_IM"	"F_F411_IL"	NA	"cooler_with_ice"	"12:25"	"big_piece_of_liver; gut_content_green_alga"	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F483"	"F64_exo"	"Gillnet"	"0-11"	"unknown"	"unknown"	"ice"	"cooler_ice_packs"	"Yes"	"Sarpa_salpa"	"intact"	"469"	NA	"33.7"	"17.3"	"19.3"	1	1	"ok"	"half_full"	"11:30"	"F_F483_B"	"ice"	NA	NA	"-80"	"12:00"	NA	NA	NA	NA	NA	"F_F483_NF"	"F_F483_X"	"F_F483_O"	NA	NA	NA	"F_F483_IM"	"F_F483_IL"	NA	"cooler_with_ice"	"12:00"	"No ruler on morphometrics"	"France"	"France_Autumn"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F546"	"F73_exo"	"handnet"	"1"	"12:00"	"12:30"	"ice"	"ice"	"Yes"	"Sarpa_salpa"	"ok"	"0.21"	"25.56"	NA	NA	NA	0	0	NA	NA	"15:30"	"F_F546_B"	NA	NA	NA	NA	"18:00"	NA	NA	NA	NA	NA	NA	"F_F546_X"	"F_F545_O"	NA	NA	NA	NA	NA	NA	NA	"18:00"	"wrong label on picture F_F519"	"France"	"France_Winter"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F547"	"F73_exo"	"handnet"	"1"	"12:00"	"12:30"	"ice"	"ice"	"Yes"	"Sarpa_salpa"	"ok"	"0.21"	"24.92"	NA	NA	NA	0	0	NA	NA	"15:40"	"F_F547_B"	NA	NA	NA	NA	"18:00"	NA	NA	NA	NA	NA	NA	"F_F547_X"	"F_F545_O"	NA	NA	NA	NA	NA	NA	NA	"18:00"	"wrong label on picture F_F520"	"France"	"France_Winter"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F548"	"F73_exo"	"handnet"	"1"	"12:00"	"12:30"	"ice"	"ice"	"Yes"	"Sarpa_salpa"	"ok"	"0.21"	"23.3"	NA	NA	NA	0	0	NA	NA	"15:45"	"F_F548_B"	NA	NA	NA	NA	"18:00"	NA	NA	NA	NA	NA	NA	"F_F548_X"	"F_F545_O"	NA	NA	NA	NA	NA	NA	NA	"18:00"	"wrong label on picture F_F521"	"France"	"France_Winter"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F551"	"F73_exo"	"handnet"	"1"	"12:00"	"12:30"	"ice"	"ice"	"Yes"	"Sarpa_salpa"	"ok"	"0.21"	"22.70"	NA	NA	NA	0	0	NA	NA	"16:05"	"F_F551_B"	NA	NA	NA	NA	"18:00"	NA	NA	NA	NA	NA	NA	"F_F551_X"	"F_F545_O"	NA	NA	NA	NA	NA	NA	NA	"18:00"	"wrong label on picture F_F524"	"France"	"France_Winter"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F552"	"F73_exo"	"handnet"	"1"	"12:00"	"12:30"	"ice"	"ice"	"Yes"	"Sarpa_salpa"	"ok"	"0.21"	"23.62"	NA	NA	NA	0	0	NA	NA	"16:20"	"F_F552_B"	NA	NA	NA	NA	"18:00"	NA	NA	NA	NA	NA	NA	"F_F552_X"	"F_F545_O"	NA	NA	NA	NA	NA	NA	NA	"18:00"	"wrong label on picture F_F525"	"France"	"France_Winter"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F553"	"F73_exo"	"handnet"	"1"	"12:00"	"12:30"	"ice"	"ice"	"Yes"	"Sarpa_salpa"	"ok"	"0.21"	"24.34"	NA	NA	NA	0	0	NA	NA	"16:30"	"F_F553_B"	NA	NA	NA	NA	"18:00"	NA	NA	NA	NA	NA	NA	"F_F553_X"	"F_F545_O"	NA	NA	NA	NA	NA	NA	NA	"18:00"	"wrong label on picture F_F526"	"France"	"France_Winter"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F580"	"F76_exo"	"beach_seine"	"1"	"12:00"	"12:30"	"ice"	"ice"	"Yes"	"Sarpa_salpa"	"ok"	"0.7"	"33.24"	NA	NA	NA	0	1	"good"	"digested_food"	"16:30"	"F_F580_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"F_F580_X"	"F_F580_O"	NA	NA	NA	NA	NA	NA	NA	"18:00"	"Sarpa_salpa_juveniles?"	"France"	"France_Spring"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F585"	"F76_exo"	"beach_seine"	"1"	"12:00"	"12:30"	"ice"	"ice"	"Yes"	"Sarpa_salpa"	"ok"	"0.7"	"28.03"	NA	NA	NA	0	1	"good"	"digested_food"	"16:50"	"F_F585_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"F_F585_X"	"F_F585_O"	NA	NA	NA	NA	NA	NA	NA	"18:00"	"Sarpa_salpa_juveniles?"	"France"	"France_Spring"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F587"	"F76_exo"	"beach_seine"	"1"	"12:00"	"12:30"	"ice"	"ice"	"Yes"	"Sarpa_salpa"	"ok"	"0.7"	"32.14"	NA	NA	NA	0	1	"good"	"digested_food"	"16:58"	"F_F587_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"F_F587_X"	"F_F587_O"	NA	NA	NA	NA	NA	NA	NA	"18:00"	"Sarpa_salpa_juveniles?"	"France"	"France_Spring"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F589"	"F76_exo"	"beach_seine"	"1"	"12:00"	"12:30"	"ice"	"ice"	"Yes"	"Sarpa_salpa"	"ok"	"0.7"	"27.75"	NA	NA	NA	0	1	"good"	"digested_food"	"17:15"	"F_F589_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"F_F589_X"	"F_F589_O"	NA	NA	NA	NA	NA	NA	NA	"18:00"	"Sarpa_salpa_juveniles?"	"France"	"France_Spring"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"F_F597"	"F82_exo"	"gillnet"	"1"	"13:00"	"15:30"	"ice"	"cold water"	"Yes"	"Sarpa_salpa"	"ok"	NA	"40.98"	NA	NA	NA	0	1	"good"	"full"	"15:38"	"F_F597_B"	"ice"	NA	NA	"-20"	"18:30"	NA	NA	NA	NA	"F_F597_NS"	NA	"F_F597_X"	NA	NA	NA	"F_F597_NB"	"F_F597_IM"	NA	NA	"ice"	"18:30"	"Sarpa_salpa_juveniles, fish used for ch4 experiment"	"France"	"France_Spring"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
